Time (h);U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Utot (V);J (A/cmｲ);I (A);TinH2 (ｰC);ToutH2 (ｰC);TinAIR (ｰC);ToutAIR (ｰC);TinWAT (ｰC);ToutWAT (ｰC);PinAIR (mbara);PoutAIR (mbara);PoutH2 (mbara);PinH2 (mbara);DinH2 (l/mn);DoutH2 (l/mn);DinAIR (l/mn);DoutAIR (l/mn);DWAT (l/mn);HrAIRFC (%)
680,2736692;0,648;0,643;0,643;0,64;0,631;3,149;0,70037;70,037;28,966;39,165;46,347;51,253;53,756;55,447;1300,725;1267,838;1296,594;1283,205;4,794;2,046;23,038;21,141;2,05;52,151
680,2820594;0,648;0,644;0,643;0,639;0,631;3,15;0,70037;70,037;28,959;39,061;46,362;51,248;53,78;55,462;1301,067;1267,951;1300,985;1285,882;4,794;2,089;23,036;21,196;2,05;52,092
680,2904494;0,649;0,644;0,643;0,641;0,631;3,152;0,70051;70,051;28,957;39,248;46,339;51,255;53,628;55,496;1302,261;1268,805;1303,893;1290,154;4,815;2,09;23,039;21,208;2,049;51,945
680,2988389;0,648;0,644;0,643;0,64;0,631;3,15;0,70051;70,051;28,945;39,454;46,367;51,318;53,762;55,435;1301,18;1268,862;1305,661;1292,546;4,794;2,09;23,036;21,209;2,057;52,18
680,3072281;0,649;0,643;0,643;0,64;0,631;3,149;0,70037;70,037;28,957;39,351;46,402;51,308;53,772;55,451;1300,953;1268,179;1300,015;1286,622;4,804;2,148;23,038;21,154;2,057;52,113
680,3156208;0,648;0,643;0,643;0,64;0,631;3,149;0,70032;70,032;28,939;39,394;46,387;51,326;53,838;55,482;1300,043;1267,667;1296,594;1283,091;4,792;2,126;23,036;21,141;2,048;51,965
680,3240083;0,648;0,643;0,642;0,639;0,63;3,149;0,70051;70,051;28,937;39,263;46,411;51,262;53,703;55,338;1301,237;1268,521;1294,198;1280,528;4,785;2,089;23,036;21,177;2,069;52,313
680,3323972;0,648;0,644;0,642;0,641;0,631;3,15;0,70041;70,041;28,937;39,26;46,368;51,271;53,748;55,447;1302,204;1268,805;1300,186;1286,85;4,796;2,09;23,036;21,209;2,069;51,966
680,3407875;0,648;0,644;0,642;0,64;0,631;3,149;0,70046;70,046;28,951;39,307;46,354;51,27;53,782;55,473;1301,351;1267,781;1304,464;1291,521;4,794;2,09;23,036;21,209;2,069;51,922
680,3491778;0,649;0,644;0,643;0,64;0,63;3,149;0,70041;70,041;28,94;39,55;46,362;51,552;53,609;55,503;1301,92;1269,943;1303,38;1289,869;4,795;2,171;23,038;21,211;2,061;53,045
680,3575683;0,648;0,643;0,642;0,641;0,63;3,149;0,70041;70,041;28,969;39,441;46,385;51,296;53,708;55,395;1298,905;1267,382;1299,16;1285,939;4,794;2,148;23,036;21,141;2,065;53,237
680,3659589;0,649;0,643;0,641;0,641;0,63;3,149;0,70041;70,041;28,951;39,487;46,419;51,303;53,733;55,444;1300,498;1268,805;1296,308;1283,148;4,816;2,128;23,038;21,211;2,065;53,315
680,3743475;0,648;0,643;0,643;0,641;0,63;3,149;0,70041;70,041;28,949;39,527;46,437;51,316;53,766;55,483;1306,869;1275,406;1294,369;1281,439;4,793;2,125;23,036;20,873;2,067;53,019
680,3827394;0,647;0,642;0,642;0,64;0,63;3,145;0,70041;70,041;28,962;39,502;46,413;51,294;53,626;55,335;1298,052;1265,334;1300,015;1286,679;4,793;2,068;23,039;21,206;2,047;53,318
680,3911281;0,649;0,642;0,642;0,64;0,631;3,149;0,70037;70,037;28,933;39,394;46,414;51,294;53,738;55,461;1298,279;1265,391;1303,722;1290,439;4,793;2,087;23,038;21,135;2,049;53,034
680,3995161;0,648;0,643;0,642;0,641;0,63;3,149;0,70037;70,037;28,939;39,326;46,416;51,318;53,774;55,494;1298,564;1265,334;1304,92;1291,749;4,796;2,17;23,039;21,208;2,046;52,967
680,4079153;0,648;0,643;0,642;0,641;0,631;3,149;0,70037;70,037;28,949;39,556;46,432;51,327;53,612;55,303;1298,507;1266,358;1298,875;1285,54;4,794;2,147;23,034;21,208;2,045;53,644
680,4162953;0,648;0,642;0,641;0,641;0,63;3,148;0,70037;70,037;28,936;39,424;46,439;51,341;53,711;55,423;1297,312;1264,935;1295,852;1282,066;4,794;2,128;22,969;21,137;2,046;53,144
680,4246856;0,648;0,643;0,642;0,64;0,63;3,149;0,70032;70,032;28,945;39,351;46,422;51,349;53,74;55,463;1299,872;1267,382;1296,023;1282,294;4,793;2,045;23,039;21,135;2,045;53,042
680,4330761;0,648;0,643;0,642;0,641;0,63;3,15;0,70046;70,046;28,954;39,254;46,435;51,338;53,779;55,482;1301,635;1268,805;1300,129;1286,736;4,795;2,089;23,036;21,211;2,043;52,915
680,4414642;0,648;0,643;0,642;0,641;0,63;3,148;0,70032;70,032;28,954;39,3;46,42;51,286;53,536;55,28;1302,204;1269,374;1303,437;1289,812;4,793;2,089;23,036;21,204;2,039;53,398
680,4498544;0,649;0,643;0,642;0,641;0,631;3,149;0,70027;70,027;28,951;39,303;46,377;51,298;53,751;55,436;1301,522;1268,805;1305,718;1291,578;4,795;2,127;23,036;21,211;2,042;52,882
680,4582469;0,648;0,643;0,641;0,641;0,63;3,149;0,70032;70,032;28,945;39,218;46,324;51,4;53,779;55,458;1301,124;1268,862;1299,844;1286,452;4,794;2,148;23,038;21,139;2,042;52,339
680,4666347;0,648;0,643;0,642;0,641;0,631;3,149;0,70051;70,051;28,943;39,394;46,25;51,377;53,809;55,491;1301,977;1269,659;1296,594;1282,977;4,793;2,126;23,038;21,141;2,019;52,159
680,4750231;0,649;0,643;0,642;0,64;0,63;3,149;0,70046;70,046;28,945;39,296;46,26;51,291;53,712;55,323;1301,294;1268,919;1294,54;1281,553;4,793;2,125;23,036;21,2;2,041;52,569
680,4834136;0,648;0,643;0,643;0,64;0,63;3,148;0,70056;70,056;28,94;39,161;45,495;51,335;53,759;55,417;1301,01;1268,577;1298,875;1285,426;4,795;2,089;23,036;21,137;2,042;52,392
680,4918044;0,648;0,643;0,642;0,641;0,631;3,149;0,70041;70,041;28,954;39,113;45,145;51,314;53,794;55,473;1301,863;1268,976;1302,981;1289,584;4,794;2,087;23,038;21,215;2,042;52,303
680,5001942;0,648;0,643;0,642;0,64;0,63;3,148;0,70027;70,027;28,945;39,203;45,067;51,187;53,472;55,089;1301,067;1267,895;1305,319;1292,375;4,793;2,11;23,036;21,208;2,042;53,201
680,5085847;0,648;0,643;0,642;0,64;0,63;3,149;0,70017;70,017;28,946;39,203;45,07;51,238;53,717;55,402;1300,953;1268,691;1301,27;1288,445;4,794;2,148;23,034;21,206;2,041;52,373
680,5169739;0,649;0,643;0,642;0,64;0,63;3,149;0,70027;70,027;28,934;39,269;45,099;51,259;53,715;55,444;1301,749;1268,805;1298,875;1285,141;4,792;2,126;23,036;21,208;2,042;52,294
680,5253631;0,648;0,644;0,642;0,64;0,63;3,149;0,70041;70,041;28,936;39,259;45,122;51,278;53,776;55,478;1302,318;1269,26;1296,651;1283,148;4,793;2,128;23,038;21,215;2,042;52,141
680,5337531;0,649;0,644;0,643;0,64;0,631;3,15;0,70032;70,032;28,933;39,383;45,183;51,303;53,612;55,485;1302,546;1269,943;1294,883;1282,009;4,816;2,115;23,038;21,209;2,041;52,154
680,5421425;0,648;0,644;0,643;0,641;0,631;3,15;0,70037;70,037;28,943;39,22;45,26;51,263;53,764;55,446;1304,536;1271,935;1298,19;1284,914;4,795;2,068;23,036;21,329;2,043;52,28
680,5505344;0,649;0,643;0,642;0,64;0,63;3,149;0,70061;70,061;28,928;39,233;45,333;51,27;53,785;55,508;1299,986;1267,155;1302,239;1289,129;4,796;2,09;23,038;21,204;2,043;52,135
680,5589214;0,648;0,643;0,642;0,64;0,63;3,148;0,70037;70,037;28,928;39,385;45,35;51,196;53,496;55,128;1300,1;1267,041;1304,863;1292,147;4,795;2,089;23,036;21,208;2,046;52,929
680,567315;0,649;0,643;0,642;0,64;0,63;3,15;0,70046;70,046;28,93;39,284;45,328;51,217;53,703;55,42;1298,962;1265,448;1301,498;1287,705;4,793;2,17;23,034;21,137;2,046;52,253
680,5757025;0,647;0,642;0,643;0,64;0,63;3,148;0,70041;70,041;28,927;39,526;45,37;51,217;53,73;55,397;1296,8;1263,911;1298,019;1284,344;4,794;2,127;23,039;21,067;2,045;52,296
680,5840906;0,648;0,642;0,643;0,639;0,63;3,149;0,70037;70,037;28,94;39,111;45,325;51,226;53,777;55,474;1298,791;1265,334;1295,51;1281,838;4,794;2,107;23,036;21,177;2,045;52,079
680,5924806;0,648;0,642;0,642;0,638;0,63;3,145;0,70046;70,046;28,957;39,024;45,339;51,197;53,157;54,993;1297,312;1265,163;1294,883;1281,097;4,796;2,09;23,036;21,137;2,049;53,247
680,6008731;0,648;0,643;0,643;0,639;0,63;3,149;0,70056;70,056;28,94;38,994;45,356;51,199;53,676;55,376;1301,18;1269,602;1300,015;1286,452;4,794;2,068;23,036;21,137;2,05;52,269
680,6092625;0,649;0,643;0,643;0,64;0,63;3,15;0,70051;70,051;28,933;39,032;45,353;51,207;53,663;55,381;1302,09;1269,545;1303,437;1289,698;4,794;2,089;23,036;21,141;2,049;52,294
680,6176506;0,649;0,643;0,643;0,64;0,631;3,151;0,70041;70,041;28,922;39,391;45,4;51,211;53,711;55,423;1302,83;1270,171;1305,718;1292,204;4,816;2,127;23,036;21,164;2,05;52,143
680,6260397;0,649;0,643;0,642;0,64;0,631;3,15;0,70032;70,032;28,937;39,319;45,417;51,234;53,779;55,475;1302,659;1270;1299,046;1284,971;4,793;2,148;23,036;21,139;2,05;52,013
680,6344292;0,648;0,643;0,643;0,639;0,63;3,149;0,70046;70,046;28,904;39,16;45,451;51,189;53,554;55,257;1301,92;1268,862;1295,453;1281,211;4,793;2,126;23,036;21,139;2,038;52,967
680,6428219;0,649;0,643;0,642;0,639;0,63;3,149;0,70041;70,041;28,91;39,038;45,472;51,21;53,699;55,419;1297,711;1264,366;1297,164;1283,148;4,794;2,088;23,038;21,266;2,038;52,334
680,6512086;0,649;0,643;0,642;0,64;0,631;3,149;0,70041;70,041;28,919;39,045;45,518;51,291;53,723;55,438;1299,986;1267,667;1299,844;1285,882;4,796;2,09;23,036;21,206;2,038;52,24
680,6595989;0,648;0,643;0,643;0,641;0,631;3,149;0,70041;70,041;28,923;39,089;45,556;51,323;53,776;55,502;1298,678;1266,074;1301,954;1288,73;4,814;2,088;23,038;21,198;2,031;52,079
680,6679881;0,649;0,642;0,642;0,641;0,63;3,15;0,70032;70,032;28,913;39,012;45,547;51,335;53,741;55,482;1299,474;1266,643;1303,494;1290,382;4,795;2,091;23,036;21,134;2,02;52,094
680,6763775;0,648;0,643;0,641;0,641;0,63;3,149;0,70037;70,037;28,934;39,111;45,53;51,33;53,718;55,477;1299,417;1266,87;1305,376;1291,863;4,793;2,112;23,036;21,16;2,033;52,114
680,6847706;0,648;0,642;0,642;0,641;0,631;3,149;0,70037;70,037;28,92;39,31;45,541;51,326;53,773;55,5;1299,815;1266,643;1301,27;1288,787;4,794;2,148;23,038;21,139;2,031;52,047
680,6931572;0,649;0,642;0,642;0,64;0,63;3,148;0,70041;70,041;28,916;39,34;45,53;51,187;53,64;55,272;1299,758;1266,529;1297,677;1284,287;4,795;2,147;23,034;21,206;2,042;52,563
680,7015475;0,649;0,642;0,642;0,641;0,63;3,149;0,70037;70,037;28,927;39,29;45,542;51,226;53,641;55,411;1303,683;1271,48;1295,168;1281,952;4,793;2,122;23,038;21,139;2,042;52,268
680,7099372;0,648;0,642;0,643;0,641;0,631;3,149;0,70046;70,046;28,92;39,331;45,552;51,231;53,681;55,425;1304,366;1272,276;1298,704;1284,971;4,793;2,068;23,036;21,154;2,042;52,212
680,7183269;0,649;0,643;0,641;0,64;0,63;3,149;0,70037;70,037;28,93;39,375;45,556;51,254;53,745;55,469;1303,399;1270,74;1302,296;1289,186;4,794;2,068;23,036;21,141;2,042;52,042
680,7267169;0,649;0,642;0,642;0,641;0,63;3,149;0,70037;70,037;28,923;39,212;45,564;51,285;53,726;55,508;1298,962;1266,358;1305,661;1292,034;4,793;2,089;23,036;21,206;2,021;51,968
680,7351067;0,648;0,642;0,642;0,641;0,63;3,149;0,70041;70,041;28,923;39,388;45,523;51,258;53,729;55,435;1297,824;1264,992;1300,015;1286,793;4,794;2,148;23,036;21,139;2,038;52,087
680,7434964;0,648;0,643;0,641;0,641;0,631;3,149;0,70046;70,046;28,919;39,4;45,521;51,291;53,723;55,491;1303,001;1269,773;1295,852;1283,148;4,794;2,126;23,038;21,141;2,027;51,954
680,7518864;0,648;0,643;0,642;0,642;0,63;3,15;0,70037;70,037;28,925;39,222;45,503;51,336;53,724;55,441;1304,366;1271,992;1295,225;1282,009;4,793;2,068;23,036;21,209;2,035;52,049
680,7602753;0,649;0,644;0,642;0,641;0,631;3,151;0,70032;70,032;28,927;39,196;45,509;51,311;53,776;55,496;1303,569;1271,252;1300,871;1287,648;4,793;2,088;23,039;21,209;2,018;51,904
680,7686683;0,648;0,643;0,642;0,64;0,63;3,149;0,70041;70,041;28,902;39,107;45,498;51,24;53,693;55,419;1298,848;1266,358;1304,407;1290,837;4,793;2,088;23,038;21,139;2,035;52,074
680,7770567;0,649;0,643;0,642;0,641;0,63;3,15;0,70032;70,032;28,922;39,397;45,503;51,208;53,729;55,464;1299,929;1267,667;1304,521;1289,186;4,795;2,186;23,036;21,209;2,038;51,918
680,7854461;0,649;0,642;0,642;0,641;0,63;3,149;0,70046;70,046;28,934;39,319;45,481;51,208;53,765;55,491;1299,758;1266,813;1298,761;1284,515;4,794;2,148;23,036;21,141;2,039;51,837
680,7938344;0,648;0,643;0,642;0,64;0,63;3,149;0,70051;70,051;28,922;39,219;45,481;51,097;53,61;55,247;1300,782;1267,553;1295,453;1281,325;4,795;2,126;23,039;21,173;2,039;52,402
680,8022244;0,649;0,643;0,642;0,64;0,63;3,149;0,70046;70,046;28,919;39,922;45,523;51,139;53,693;55,428;1299,815;1266,472;1298,076;1284,857;4,792;2,046;23,038;21,139;2,04;52,02
680,8106136;0,649;0,643;0,642;0,64;0,63;3,149;0,70051;70,051;28,913;39,37;45,49;51,27;53,717;55,455;1299,189;1267,61;1302,924;1289,983;4,793;2,068;23,038;21,162;2,04;51,846
680,8190067;0,649;0,644;0,642;0,64;0,63;3,149;0,70051;70,051;28,908;39,24;45,445;51,298;53,787;55,495;1299,133;1266,984;1305,718;1292,204;4,794;2,091;23,036;21,202;2,039;51,794
680,8273936;0,649;0,644;0,642;0,64;0,63;3,15;0,70027;70,027;28,919;39,378;45,454;51,192;53,663;55,322;1305,162;1273,187;1300,129;1286,85;4,794;2,148;23,039;21,141;2,038;52,299
680,8357836;0,648;0,643;0,643;0,639;0,63;3,149;0,70051;70,051;28,905;39,289;45,448;51,255;53,717;55,425;1301,01;1268,065;1297,62;1284,059;4,807;2,148;23,038;21,141;2,038;51,941
680,8441728;0,649;0,644;0,643;0,639;0,63;3,149;0,70041;70,041;28,896;39,435;45,469;51,258;53,746;55,463;1301,01;1268,748;1294,712;1281,781;4,793;2,126;23,036;21,141;2,039;51,897
680,8525642;0,648;0,643;0,642;0,64;0,63;3,149;0,70041;70,041;28,897;39,263;45,5;51,264;53,404;55,482;1296,459;1263,171;1298,361;1284,971;4,793;2,068;23,036;21,213;2,035;51,893
680,8609531;0,648;0,643;0,642;0,64;0,63;3,148;0,70032;70,032;28,902;39,202;45,533;51,263;53,719;55,421;1295,72;1263,911;1301,327;1288,616;4,793;2,068;23,036;21,206;2,039;52,043
680,8693422;0,648;0,643;0,642;0,64;0,631;3,149;0,70041;70,041;28,914;39,242;45,555;51,267;53,711;55,446;1295,72;1263,114;1304,578;1291,293;4,794;2,089;23,036;21,208;2,039;52,011
680,8777317;0,648;0,644;0,642;0,64;0,631;3,149;0,70041;70,041;28,923;39,369;45,584;51,261;53,773;55,487;1300,498;1267,724;1302,296;1288,673;4,794;2,171;23,039;21,217;2,031;51,925
680,8861214;0,648;0,643;0,642;0,64;0,631;3,149;0,70056;70,056;28,927;39,283;45,573;51,148;53,625;55,28;1300,555;1267,667;1297,449;1283,661;4,795;2,148;23,038;21,2;2,042;52,428
680,8945128;0,648;0,643;0,642;0,641;0,63;3,149;0,70032;70,032;28,922;39,487;45,55;51,143;53,664;55,417;1298,905;1265,561;1294,312;1280,927;4,792;2,126;23,036;21,158;2,042;52,015
680,9029028;0,648;0,643;0,643;0,64;0,63;3,149;0,70041;70,041;28,911;39,273;45,546;51,156;53,725;55,43;1299,815;1266,415;1298,761;1285,085;4,793;2,068;23,036;21,139;2,041;51,973
680,9112919;0,648;0,643;0,642;0,64;0,631;3,149;0,70041;70,041;28,897;39,181;45,555;51,263;53,79;55,481;1299,645;1267,098;1301,099;1287,363;4,794;2,083;23,038;21,139;2,034;51,916
680,9196842;0,649;0,644;0,642;0,639;0,63;3,149;0,70046;70,046;28,899;40,02;45,573;51,261;53,779;55,484;1299,588;1267,098;1303,95;1290,211;4,794;2,09;23,038;21,208;2,012;51,882
680,9280736;0,648;0,644;0,642;0,638;0,63;3,147;0,70032;70,032;28,897;39,291;45,581;51,198;53,486;55,194;1299,929;1266,927;1304,863;1291,293;4,794;2,17;23,038;21,143;2,046;52,661
680,9364614;0,649;0,643;0,642;0,639;0,631;3,149;0,70037;70,037;28,897;39,214;45,576;51,204;53,713;55,418;1300,725;1267,61;1300,015;1286,11;4,794;2,149;23,038;21,185;2,046;52,004
680,9448514;0,649;0,643;0,643;0,64;0,631;3,15;0,70041;70,041;28,908;39,107;45,607;51,216;53,737;55,446;1300,327;1267,724;1296,023;1282,009;4,793;2,127;23,036;21,211;2,043;51,969
680,9532397;0,649;0,644;0,643;0,639;0,631;3,149;0,70032;70,032;28,913;39,113;45,608;51,243;53,776;55,472;1299,929;1266,529;1294,084;1280,756;4,793;2,129;23,036;21,141;2,045;51,89
680,9616328;0,649;0,644;0,642;0,639;0,631;3,149;0,70032;70,032;28,913;39,316;45,596;51,346;52,958;55,478;1301,01;1268,293;1300,072;1286,508;4,815;2,068;23,036;21,209;2,05;51,875
680,9700194;0,649;0,643;0,642;0,64;0,631;3,149;0,70037;70,037;28,902;39,116;45,602;51,223;53,708;55,39;1300,555;1268,065;1303,665;1290,723;4,795;2,09;23,036;21,209;2,053;52,129
680,9784094;0,649;0,643;0,642;0,64;0,631;3,15;0,70037;70,037;28,91;39,134;45,625;51,24;53,723;55,41;1300,213;1267,61;1305,547;1291,293;4,793;2,149;23,038;21,137;2,052;52,039
680,9868006;0,649;0,644;0,643;0,64;0,631;3,15;0,70037;70,037;28,919;39,349;45,62;51,29;53,79;55,472;1301,067;1268,179;1300,015;1286,281;4,793;2,126;23,038;21,208;2,053;51,909
680,9951897;0,648;0,643;0,643;0,64;0,631;3,149;0,70041;70,041;28,911;39,209;45,64;51,311;53,821;55,511;1300,725;1267,838;1296,536;1282,977;4,794;2,128;23,038;21,202;2;51,869
681,0035831;0,649;0,643;0,642;0,639;0,63;3,148;0,70037;70,037;28,928;39,251;45,633;51,169;53,655;55,302;1300,839;1267,781;1294,369;1280,87;4,796;2,127;23,038;21,209;2,05;52,382
681,0119689;0,649;0,643;0,642;0,64;0,631;3,149;0,70056;70,056;28,907;39,701;45,61;51,204;53,663;55,39;1302,261;1268,805;1299,046;1285,426;4,795;2,068;23,036;21,261;2,05;52,16
681,0203581;0,648;0,643;0,642;0,64;0,631;3,149;0,70022;70,022;28,916;39,468;45,601;51,219;53,714;55,401;1300,953;1267,212;1301,213;1287,762;4,795;2,089;23,038;21,213;2,05;52,164
681,0287492;0,649;0,644;0,642;0,64;0,631;3,149;0,70027;70,027;28,925;39,363;45,584;51,289;53,778;55,483;1300,896;1268,691;1303,722;1290,268;4,793;2,09;23,038;21,208;2,047;51,972
681,0371383;0,649;0,643;0,641;0,638;0,63;3,145;0,70041;70,041;28,917;39,263;45,549;51,2;53,189;55,066;1299,019;1266,87;1305,319;1291,977;4,794;2,113;23,112;21,137;2,038;52,899
681,0455275;0,649;0,643;0,641;0,639;0,631;3,147;0,70046;70,046;28,923;39,226;45,527;51,189;53,711;55,416;1300,043;1267,553;1301,156;1287,705;4,795;2,125;23,036;21,208;2,038;52,084
681,0539181;0,648;0,643;0,641;0,639;0,63;3,148;0,70046;70,046;28,922;39,378;45,523;51,207;53,702;55,378;1299,929;1267,61;1298,59;1284,914;4,792;2,126;23,036;21,141;2,039;53,346
681,0623108;0,648;0,644;0,642;0,64;0,631;3,149;0,70037;70,037;28,927;39,401;45,573;51,218;53,757;55,447;1300,043;1266,756;1296,365;1283,148;4,794;2,126;23,038;21,139;2,038;53,054
681,0706964;0,648;0,644;0,642;0,64;0,631;3,149;0,70037;70,037;28,936;39,287;45,581;51,35;53,797;55,479;1301,18;1268,634;1295,054;1281,097;4,793;2,111;23,026;21,209;2,038;52,279
681,0790867;0,647;0,644;0,642;0,64;0,631;3,148;0,70046;70,046;28,945;39,154;45,541;51,29;53,717;55,363;1299,303;1266,984;1297,905;1284,401;4,795;2,089;23,036;21,139;2,038;52,437
681,0874758;0,648;0,644;0,642;0,64;0,631;3,149;0,70041;70,041;28,93;39,08;45,474;51,326;53,776;55,478;1298,962;1266,586;1300,243;1287,249;4,794;2,088;23,038;21,139;2,039;52,03
681,0958661;0,648;0,644;0,642;0,639;0,631;3,149;0,70041;70,041;28,939;39,453;45,466;51,299;53,294;55,363;1299,986;1266,586;1303,38;1290,04;4,794;2,09;23,038;21,141;2,045;52,367
681,1042578;0,648;0,644;0,642;0,641;0,631;3,15;0,70046;70,046;28,927;39,191;45,44;51,281;53,746;55,434;1300,1;1266,756;1304,635;1291,122;4,795;2,09;23,038;21,206;2,044;52,231
681,1126467;0,647;0,644;0,641;0,641;0,631;3,149;0,70037;70,037;28,923;39,158;45,428;51,261;53,732;55,435;1299,986;1266,643;1303,095;1289,47;4,793;2,171;23,036;21,141;2,043;52,233
681,1210353;0,648;0,644;0,639;0,641;0,631;3,149;0,70051;70,051;28,92;39,272;45,471;51,294;53,782;55,482;1298,905;1266,244;1297,734;1284,173;4,795;2,146;23,036;21,141;2,047;52,072
681,1294264;0,649;0,644;0,64;0,64;0,63;3,149;0,70037;70,037;28,917;39,19;45,472;51,366;53,763;55,466;1299,417;1267,382;1294,54;1281,325;4,793;2,127;23,039;21,194;2,05;52,166
681,1378164;0,648;0,643;0,64;0,64;0,631;3,147;0,70017;70,017;28,917;39,092;45,478;51,323;53,779;55,499;1297,824;1266,187;1298,247;1284,857;4,795;2,091;23,036;21,135;2,053;52,076
681,1462053;0,649;0,644;0,643;0,64;0,631;3,152;0,70022;70,022;28,914;39,265;45,489;51,355;53,776;55,475;1301,124;1268,691;1300,928;1287,762;4,794;2,069;23,038;21,396;2,065;52,122
681,154595;0,648;0,644;0,641;0,639;0,63;3,148;0,70037;70,037;28,917;39,159;45,469;51,36;53,783;55,477;1298,166;1266,244;1303,38;1289,869;4,794;2,11;23,036;21,139;2,05;52,044
681,1629836;0,647;0,644;0,642;0,641;0,631;3,149;0,70037;70,037;28,919;39,102;45,438;51,356;53,762;55,429;1298,962;1266,529;1304,635;1291,122;4,793;2,089;23,036;21,141;2,07;52,223
681,1713739;0,647;0,644;0,642;0,64;0,631;3,149;0,70041;70,041;28,916;39,087;45,454;51,345;53,789;55,45;1299,531;1266,586;1302,296;1288,16;4,795;2,19;23,038;21,209;2,07;52,081
681,1797631;0,648;0,644;0,641;0,64;0,631;3,149;0,70041;70,041;28,919;39,368;45,411;51,312;53,78;55,497;1299,815;1266,586;1296,536;1282,863;4,793;2,148;23,038;21,204;2,065;51,899
681,1881536;0,648;0,643;0,642;0,64;0,63;3,148;0,70037;70,037;28,922;39,169;45,414;51,346;53,778;55,46;1297,711;1265,448;1296,137;1282,521;4,793;2,025;23,036;21,141;2,069;52,051
681,1965425;0,648;0,643;0,641;0,639;0,631;3,148;0,70041;70,041;28,928;39,435;45,428;51,34;53,805;55,475;1297,597;1265,334;1302,296;1289,869;4,792;2,068;23,036;21,141;2,071;51,978
681,2049328;0,648;0,644;0,642;0,64;0,631;3,149;0,70037;70,037;28,913;39,284;45,471;51,247;53,614;55,222;1298,109;1265,504;1305,832;1292,489;4,795;2,089;23,036;21,151;2,072;52,688
681,2133225;0,648;0,644;0,643;0,639;0,631;3,15;0,70046;70,046;28,91;39,225;45,432;51,304;53,713;55,421;1299,019;1266,472;1300,072;1286,679;4,803;2,148;23,038;21,145;2,072;52,063
681,2217122;0,648;0,643;0,643;0,64;0,63;3,149;0,70037;70,037;28,928;39,139;45,434;51,289;53,725;55,433;1298,791;1265,732;1297,677;1283,945;4,795;2,128;23,036;21,141;2,073;52,068
681,2301017;0,648;0,643;0,642;0,639;0,63;3,148;0,70041;70,041;28,913;39,337;45,445;51,314;53,782;55,478;1298,564;1265,675;1295,624;1282,123;4,793;2,108;23,038;21,204;2,071;51,914
681,2384919;0,648;0,643;0,642;0,639;0,63;3,149;0,70041;70,041;28,928;39,167;45,494;51,3;53,584;55,358;1297,824;1265,448;1294,883;1281,553;4,792;2,089;23,036;21,141;2,041;52,276
681,2468817;0,649;0,643;0,642;0,64;0,63;3,149;0,70032;70,032;28,923;39,073;45,503;51,295;53,763;55,46;1298,678;1265,504;1299,901;1285,939;4,836;2,088;23,038;21,204;2,043;52,044
681,2552708;0,649;0,643;0,643;0,64;0,63;3,149;0,70046;70,046;28,945;39,234;45,555;51,301;53,742;55,495;1298,848;1265,448;1302,353;1289,072;4,793;2,089;23,036;21,141;2,041;51,892
681,2636797;0,648;0,644;0,643;0,639;0,63;3,149;0,70037;70,037;28,948;39,116;45,567;51,373;53,761;55,481;1298,507;1266,301;1304,578;1291,35;4,814;2,098;23,038;21,217;2,046;51,874
681,2720503;0,649;0,644;0,643;0,639;0,63;3,149;0,70051;70,051;28,949;39,049;45,738;51,292;53,669;55,377;1301,92;1269,716;1303,551;1289,869;4,793;2,148;23,038;21,137;2,046;52,212
681,28044;0,649;0,644;0,643;0,639;0,631;3,15;0,70051;70,051;28,927;38,952;46,042;51,282;53,759;55,455;1303,342;1270,967;1298,989;1285,198;4,793;2,148;23,036;21,194;2,047;51,916
681,28883;0,649;0,643;0,643;0,64;0,631;3,15;0,70027;70,027;28,948;39,593;46,169;51,323;53,655;55,466;1303,285;1270,342;1296,137;1282,92;4,793;2,127;23,036;21,137;2,027;51,914
681,2972197;0,649;0,644;0,643;0,64;0,631;3,149;0,70056;70,056;28,933;39,119;46,218;51,269;53,77;55,458;1302,887;1270,171;1294,312;1280,87;4,794;2,09;23,036;21,185;2,04;51,891
681,3056103;0,649;0,643;0,642;0,642;0,631;3,152;0,70041;70,041;28,939;39,263;46,22;51,288;53,779;55,47;1303,797;1271,138;1300,472;1287,705;4,793;2,088;23,036;21,209;2,042;51,858
681,3139997;0,647;0,643;0,643;0,64;0,63;3,149;0,70037;70,037;28,937;39,184;46,263;51,293;52,633;55,221;1302,261;1270,057;1303,779;1290,951;4,813;2,089;23,038;21,175;2,035;52,417
681,3223897;0,648;0,644;0,643;0,641;0,631;3,151;0,70041;70,041;28,93;39,143;46,266;51,202;53,703;55,322;1303,342;1271,081;1304,521;1291,122;4,8;2,17;23,036;21,211;2,038;52,272
